location_surrogate_key,location_key,area_name,city_id,city,state,latitude,longitude
341,LOC01504,Industrial Area,C036,Prayagraj,Uttar Pradesh,25.42802,81.835996
342,LOC01655,IT Park Area,C029,Jodhpur,Rajasthan,26.240059,73.01374
343,LOC01591,City Center,C101,Jalandhar,Punjab,31.33435,75.577778
344,LOC01342,Bypass Road,C091,Ujjain,Madhya Pradesh,23.182193,75.760068
345,LOC01994,Ring Road,C076,Gandhinagar,Gujarat,23.20116,72.648085
346,LOC00571,Bypass Road,C074,Bhavnagar,Gujarat,21.774515,72.16006
347,LOC01326,Market Area,C103,Panipat,Haryana,29.377268,76.977272
348,LOC02591,Secunderabad,C015,Hyderabad,Telangana,17.373647,78.489733
349,LOC02192,Railway Crossing,C014,Mangaluru,Karnataka,12.923848,74.849335
350,LOC02003,Flyover Junction,C036,Prayagraj,Uttar Pradesh,25.421735,81.836417
351,LOC00577,Industrial Area,C089,Durgapur,West Bengal,23.524565,87.311919
352,LOC01056,Thane,C001,Mumbai,Maharashtra,19.078183,72.891466
353,LOC00668,Old City,C076,Gandhinagar,Gujarat,23.219918,72.62289
354,LOC00225,Station Area,C055,Raipur,Chhattisgarh,21.266148,81.630539
355,LOC02155,Main Road,C049,Ludhiana,Punjab,30.892828,75.857324
356,LOC01793,New Colony,C039,Bhopal,Madhya Pradesh,23.253065,77.404829
357,LOC02026,Magarpatta,C002,Pune,Maharashtra,18.520667,73.856341
358,LOC00608,Industrial Area,C109,Tirupati,Andhra Pradesh,13.63502,79.407129
359,LOC01146,Station Area,C038,Meerut,Uttar Pradesh,28.979439,77.700214
360,LOC00681,City Center,C040,Indore,Madhya Pradesh,22.719721,75.846208
361,LOC00588,Main Road,C065,Nanded,Maharashtra,19.127699,77.310837
362,LOC00371,IT Park Area,C054,Haridwar,Uttarakhand,29.933971,78.158495
363,LOC02367,IT Park Area,C033,Lucknow,Uttar Pradesh,26.832642,80.960561
364,LOC02583,New Colony,C033,Lucknow,Uttar Pradesh,26.841339,80.940593
365,LOC00622,Industrial Area,C076,Gandhinagar,Gujarat,23.202955,72.649835
366,LOC00450,Station Area,C094,Muzaffarpur,Bihar,26.118367,85.380063
367,LOC00678,Railway Crossing,C010,Gurugram,Delhi NCR,28.448079,77.025345
368,LOC00487,Ring Road,C022,Tirupati,Tamil Nadu,13.62708,79.423722
369,LOC01211,Ring Road,C007,Kolhapur,Maharashtra,16.713967,74.2456
370,LOC02208,Marathahalli,C012,Bengaluru,Karnataka,12.956731,77.595735
371,LOC00077,Market Area,C025,Surat,Gujarat,21.168652,72.845791
372,LOC02383,Railway Crossing,C007,Kolhapur,Maharashtra,16.696996,74.230965
373,LOC00356,Railway Crossing,C056,Bilaspur,Chhattisgarh,22.08864,82.152289
374,LOC00978,Bus Stand Area,C033,Lucknow,Uttar Pradesh,26.851172,80.946777
375,LOC01558,Ring Road,C075,Jamnagar,Gujarat,22.482396,70.069116
376,LOC01301,Market Area,C099,Kozhikode,Kerala,11.268306,75.771896
377,LOC02023,Station Area,C026,Rajkot,Gujarat,22.314391,70.79876
378,LOC02548,City Center,C108,Nizamabad,Telangana,18.677363,78.09855
379,LOC02656,Ring Road,C016,Warangal,Telangana,17.967175,79.596425
380,LOC02857,New Colony,C028,Jaipur,Rajasthan,26.903551,75.794936
381,LOC00857,Flyover Junction,C034,Kanpur,Uttar Pradesh,26.451577,80.32754
382,LOC00507,City Center,C033,Lucknow,Uttar Pradesh,26.835606,80.953834
383,LOC02526,Industrial Area,C066,Hubli,Karnataka,15.366906,75.126603
384,LOC02796,Main Road,C079,Alwar,Rajasthan,27.556812,76.621928
385,LOC01538,Clock Tower Area,C095,Jamshedpur,Jharkhand,22.790167,86.202756
386,LOC00245,Highway Junction,C102,Patiala,Punjab,30.333232,76.378691
387,LOC01759,Old City,C051,Guwahati,Assam,26.139128,91.73626
388,LOC02682,City Center,C005,Aurangabad,Maharashtra,19.87701,75.343307
389,LOC02873,Flyover Junction,C094,Muzaffarpur,Bihar,26.131841,85.383763
390,LOC00950,Highway Junction,C097,Cuttack,Odisha,20.448114,85.884519
391,LOC01074,Industrial Area,C077,Junagadh,Gujarat,21.536135,70.452148
392,LOC02144,Clock Tower Area,C035,Varanasi,Uttar Pradesh,25.314531,83.000159
393,LOC02909,Main Road,C039,Bhopal,Madhya Pradesh,23.26857,77.42177
394,LOC01968,Flyover Junction,C072,Vellore,Tamil Nadu,12.925427,79.118003
395,LOC02413,Industrial Area,C087,Mathura,Uttar Pradesh,27.498447,77.683225
396,LOC00065,Clock Tower Area,C081,Agra Rural,Uttar Pradesh,27.256262,78.052482
397,LOC02706,Main Road,C062,Sangli,Maharashtra,16.867065,74.578946
398,LOC00758,New Colony,C054,Haridwar,Uttarakhand,29.957024,78.153867
399,LOC02784,Bus Stand Area,C049,Ludhiana,Punjab,30.890485,75.847456
400,LOC00428,Bypass Road,C035,Varanasi,Uttar Pradesh,25.320203,82.994045
401,LOC01875,Industrial Area,C044,Ranchi,Jharkhand,23.335038,85.315013
402,LOC01055,Andheri,C001,Mumbai,Maharashtra,19.076539,72.889587
403,LOC01786,Clock Tower Area,C038,Meerut,Uttar Pradesh,28.9901,77.712093
404,LOC01306,Bus Stand Area,C085,Jhansi,Uttar Pradesh,25.440542,78.56275
405,LOC00611,Railway Crossing,C045,Bhubaneswar,Odisha,20.291463,85.834865
406,LOC01795,Bypass Road,C110,Guntur,Andhra Pradesh,16.32153,80.439211
407,LOC00984,Flyover Junction,C051,Guwahati,Assam,26.141347,91.721379
408,LOC00150,Market Area,C028,Jaipur,Rajasthan,26.926916,75.777863
409,LOC00228,Jubilee Hills,C015,Hyderabad,Telangana,17.381367,78.4733
410,LOC01287,Bypass Road,C104,Ambala,Haryana,30.383913,76.77531
411,LOC01684,City Center,C031,Kota,Rajasthan,25.214907,75.851204
412,LOC00833,Station Area,C005,Aurangabad,Maharashtra,19.88603,75.328886
413,LOC00922,Industrial Area,C047,Thiruvananthapuram,Kerala,8.513582,76.94081
414,LOC01913,IT Park Area,C109,Tirupati,Andhra Pradesh,13.633374,79.411809
415,LOC01097,Bus Stand Area,C005,Aurangabad,Maharashtra,19.872842,75.356705
416,LOC00051,Flyover Junction,C025,Surat,Gujarat,21.155866,72.832875
417,LOC01267,Main Road,C044,Ranchi,Jharkhand,23.350498,85.313148
418,LOC00828,Old City,C081,Agra Rural,Uttar Pradesh,27.245853,78.060005
419,LOC01695,Railway Crossing,C036,Prayagraj,Uttar Pradesh,25.44389,81.856783
420,LOC00520,Ring Road,C068,Davangere,Karnataka,14.472826,75.91436
421,LOC01855,Clock Tower Area,C110,Guntur,Andhra Pradesh,16.292718,80.427384
422,LOC00397,Flyover Junction,C056,Bilaspur,Chhattisgarh,22.07313,82.124308
423,LOC01029,Market Area,C034,Kanpur,Uttar Pradesh,26.435947,80.32536
424,LOC00184,Railway Crossing,C030,Udaipur,Rajasthan,24.592686,73.712545
425,LOC00460,City Center,C080,Bharatpur,Rajasthan,27.22034,77.48285
426,LOC02361,Bus Stand Area,C048,Chandigarh,Punjab,30.72086,76.769077
427,LOC00543,Old City,C091,Ujjain,Madhya Pradesh,23.166111,75.754771
428,LOC02653,Market Area,C049,Ludhiana,Punjab,30.914797,75.868414
429,LOC00576,Flyover Junction,C095,Jamshedpur,Jharkhand,22.789954,86.212295
430,LOC01397,Bus Stand Area,C054,Haridwar,Uttarakhand,29.936756,78.158915
431,LOC02518,Bypass Road,C055,Raipur,Chhattisgarh,21.263474,81.636322
432,LOC02170,Highway Junction,C107,Karimnagar,Telangana,18.423324,79.145699
433,LOC01171,Industrial Area,C042,Gwalior,Madhya Pradesh,26.209253,78.176455
434,LOC00952,Railway Crossing,C063,Jalgaon,Maharashtra,20.99385,75.5578
435,LOC01890,Station Area,C009,Noida,Delhi NCR,28.520861,77.381241
436,LOC01230,India Gate,C008,Delhi,Delhi NCR,28.704413,77.112206
437,LOC02448,Industrial Area,C066,Hubli,Karnataka,15.379095,75.127358
438,LOC00760,IT Park Area,C076,Gandhinagar,Gujarat,23.21363,72.649222
439,LOC00238,Main Road,C026,Rajkot,Gujarat,22.29185,70.815962
440,LOC00777,Bus Stand Area,C014,Mangaluru,Karnataka,12.90062,74.862654
441,LOC00438,Highway Junction,C026,Rajkot,Gujarat,22.316925,70.816977
442,LOC00151,Main Road,C030,Udaipur,Rajasthan,24.590542,73.726464
443,LOC02209,Railway Crossing,C021,Erode,Tamil Nadu,11.333296,77.714238
444,LOC01650,Ring Road,C023,Kolkata,West Bengal,22.569511,88.359168
445,LOC00729,Old City,C062,Sangli,Maharashtra,16.845178,74.549381
446,LOC00866,Clock Tower Area,C093,Gaya,Bihar,24.788112,84.999649
447,LOC00440,Pitampura,C008,Delhi,Delhi NCR,28.701177,77.110755
448,LOC02407,Clock Tower Area,C101,Jalandhar,Punjab,31.315348,75.569894
449,LOC01303,Main Road,C073,Thanjavur,Tamil Nadu,10.77675,79.129204
450,LOC01700,New Colony,C011,Faridabad,Delhi NCR,28.420064,77.318047
451,LOC01734,Main Road,C050,Amritsar,Punjab,31.620399,74.874563
452,LOC02633,City Center,C067,Belgaum,Karnataka,15.846746,74.490986
453,LOC02125,Clock Tower Area,C055,Raipur,Chhattisgarh,21.241106,81.628111
454,LOC00403,Industrial Area,C053,Dehradun,Uttarakhand,30.314528,78.034845
455,LOC02807,Clock Tower Area,C034,Kanpur,Uttar Pradesh,26.461334,80.320051
456,LOC00680,Main Road,C043,Patna,Bihar,25.594764,85.141347
457,LOC00071,Bus Stand Area,C091,Ujjain,Madhya Pradesh,23.186301,75.766641
458,LOC00743,Hingna Road,C003,Nagpur,Maharashtra,21.148849,79.094241
459,LOC00115,Bypass Road,C097,Cuttack,Odisha,20.455924,85.875161
460,LOC02695,Clock Tower Area,C043,Patna,Bihar,25.619499,85.125755
461,LOC01094,Ring Road,C088,Howrah,West Bengal,22.567807,88.275693
462,LOC02679,City Center,C013,Mysuru,Karnataka,12.281233,76.639896
463,LOC00186,Bus Stand Area,C052,Shillong,Meghalaya,25.566218,91.881384
464,LOC01183,Market Area,C041,Jabalpur,Madhya Pradesh,23.188579,79.986127
465,LOC00391,Industrial Area,C105,Dibrugarh,Assam,27.445863,94.901651
466,LOC02962,City Center,C105,Dibrugarh,Assam,27.438623,94.902618
467,LOC02265,Old City,C052,Shillong,Meghalaya,25.569703,91.891855
468,LOC02412,Koramangala,C012,Bengaluru,Karnataka,12.985981,77.587299
469,LOC00875,Flyover Junction,C086,Saharanpur,Uttar Pradesh,29.955065,77.548877
470,LOC00300,IT Park Area,C106,Silchar,Assam,24.821088,92.770229
471,LOC00602,Market Area,C089,Durgapur,West Bengal,23.529203,87.318514
472,LOC00351,Bypass Road,C073,Thanjavur,Tamil Nadu,10.784496,79.133404
473,LOC00070,Station Area,C078,Bikaner,Rajasthan,28.03697,73.301886
474,LOC01880,IT Park Area,C025,Surat,Gujarat,21.159887,72.823016
475,LOC00620,Clock Tower Area,C066,Hubli,Karnataka,15.373516,75.109578
476,LOC01141,Clock Tower Area,C076,Gandhinagar,Gujarat,23.215426,72.62654
477,LOC01593,Old City,C042,Gwalior,Madhya Pradesh,26.208967,78.18743
478,LOC00338,Main Road,C103,Panipat,Haryana,29.376427,76.960062
479,LOC02436,IT Park Area,C106,Silchar,Assam,24.82839,92.775754
480,LOC02957,Highway Junction,C011,Faridabad,Delhi NCR,28.419589,77.324163
481,LOC02734,Bypass Road,C096,Dhanbad,Jharkhand,23.807949,86.415473
482,LOC00224,Market Area,C067,Belgaum,Karnataka,15.8457,74.49322
483,LOC01154,Industrial Area,C005,Aurangabad,Maharashtra,19.890019,75.329585
484,LOC00975,Flyover Junction,C055,Raipur,Chhattisgarh,21.258451,81.63069
485,LOC02350,Railway Crossing,C033,Lucknow,Uttar Pradesh,26.859644,80.953482
486,LOC02478,Banjara Hills,C015,Hyderabad,Telangana,17.376292,78.481091
487,LOC01468,IT Park Area,C102,Patiala,Punjab,30.339988,76.394848
488,LOC01586,Station Area,C071,Tirunelveli,Tamil Nadu,8.699945,77.765961
489,LOC01532,Ring Road,C059,Thane,Maharashtra,19.230277,72.977894
490,LOC01284,Station Area,C074,Bhavnagar,Gujarat,21.766302,72.147385
491,LOC00481,Ring Road,C059,Thane,Maharashtra,19.217805,72.991813
492,LOC00782,Railway Crossing,C010,Gurugram,Delhi NCR,28.46667,77.035481
493,LOC01850,Industrial Area,C048,Chandigarh,Punjab,30.737389,76.771692
494,LOC00509,Bus Stand Area,C090,Siliguri,West Bengal,26.724912,88.400374
495,LOC02400,Ring Road,C094,Muzaffarpur,Bihar,26.128636,85.393877
496,LOC00629,Station Area,C110,Guntur,Andhra Pradesh,16.298998,80.42403
497,LOC01891,IT Park Area,C024,Ahmedabad,Gujarat,23.015091,72.567802
498,LOC00939,New Colony,C050,Amritsar,Punjab,31.628672,74.864604
499,LOC02052,Market Area,C069,Shimoga,Karnataka,13.924477,75.561053
500,LOC01964,Industrial Area,C093,Gaya,Bihar,24.791058,84.996348
501,LOC00129,Industrial Area,C017,Chennai,Tamil Nadu,13.079716,80.265921
502,LOC00263,Market Area,C033,Lucknow,Uttar Pradesh,26.850286,80.943034
503,LOC00041,Old City,C046,Kochi,Kerala,9.922153,76.267088
504,LOC01346,Market Area,C071,Tirunelveli,Tamil Nadu,8.702833,77.742376
505,LOC01257,New Colony,C022,Tirupati,Tamil Nadu,13.629659,79.405045
506,LOC00365,Ring Road,C079,Alwar,Rajasthan,27.558534,76.642187
507,LOC00549,Flyover Junction,C019,Madurai,Tamil Nadu,9.931705,78.111151
508,LOC02041,Clock Tower Area,C049,Ludhiana,Punjab,30.88938,75.856236
509,LOC01711,Main Road,C109,Tirupati,Andhra Pradesh,13.619839,79.413018
510,LOC01925,Industrial Area,C033,Lucknow,Uttar Pradesh,26.85771,80.955293
511,LOC01372,Station Area,C026,Rajkot,Gujarat,22.295784,70.815918
512,LOC01618,Highway Junction,C029,Jodhpur,Rajasthan,26.23248,73.023125
513,LOC00089,Ring Road,C045,Bhubaneswar,Odisha,20.310116,85.835779
514,LOC00068,Station Area,C066,Hubli,Karnataka,15.374685,75.115421
515,LOC02620,Bus Stand Area,C065,Nanded,Maharashtra,19.127493,77.317516
516,LOC01564,Market Area,C020,Salem,Tamil Nadu,11.676686,78.157565
517,LOC01225,Bypass Road,C032,Ajmer,Rajasthan,26.439662,74.654682
518,LOC00752,Flyover Junction,C014,Mangaluru,Karnataka,12.913823,74.856617
519,LOC01577,Main Road,C092,Sagar,Madhya Pradesh,23.843611,78.750679
520,LOC02317,City Center,C055,Raipur,Chhattisgarh,21.244647,81.636765
521,LOC00373,Ring Road,C082,Bareilly,Uttar Pradesh,28.372201,79.415529
522,LOC01790,Ring Road,C103,Panipat,Haryana,29.390283,76.970516
523,LOC02109,Ring Road,C047,Thiruvananthapuram,Kerala,8.512448,76.939589
524,LOC01068,Bus Stand Area,C077,Junagadh,Gujarat,21.529217,70.450756
525,LOC01266,Main Road,C108,Nizamabad,Telangana,18.677539,78.098871
526,LOC01017,IT Park Area,C018,Coimbatore,Tamil Nadu,11.022865,76.943061
527,LOC02605,Flyover Junction,C072,Vellore,Tamil Nadu,12.906328,79.135267
528,LOC01451,Bypass Road,C046,Kochi,Kerala,9.940521,76.278792
529,LOC02874,Highway Junction,C083,Moradabad,Uttar Pradesh,28.828578,78.777643
530,LOC02298,Ameerpet,C015,Hyderabad,Telangana,17.383607,78.485649
531,LOC00938,Flyover Junction,C005,Aurangabad,Maharashtra,19.878502,75.350553
532,LOC01767,Main Road,C017,Chennai,Tamil Nadu,13.095294,80.263072
533,LOC00290,City Center,C022,Tirupati,Tamil Nadu,13.629245,79.423542
534,LOC00526,Station Area,C064,Dhule,Maharashtra,20.908144,74.767849
535,LOC02853,City Center,C044,Ranchi,Jharkhand,23.352098,85.310196
536,LOC00127,City Center,C108,Nizamabad,Telangana,18.675948,78.079355
537,LOC01707,Main Road,C056,Bilaspur,Chhattisgarh,22.074592,82.145966
538,LOC02712,City Center,C049,Ludhiana,Punjab,30.897644,75.842329
539,LOC02876,Flyover Junction,C099,Kozhikode,Kerala,11.26716,75.773455
540,LOC01348,Bypass Road,C089,Durgapur,West Bengal,23.519825,87.298273
541,LOC02165,Market Area,C025,Surat,Gujarat,21.172459,72.845539
542,LOC00717,Bus Stand Area,C110,Guntur,Andhra Pradesh,16.321048,80.446427
543,LOC02725,Flyover Junction,C025,Surat,Gujarat,21.171619,72.837449
544,LOC00037,Market Area,C099,Kozhikode,Kerala,11.255502,75.794659
545,LOC00461,Market Area,C026,Rajkot,Gujarat,22.294378,70.805208
546,LOC01803,Bus Stand Area,C098,Rourkela,Odisha,22.261692,84.913996
547,LOC01001,Market Area,C039,Bhopal,Madhya Pradesh,23.264003,77.410909
548,LOC01983,Market Area,C068,Davangere,Karnataka,14.477544,75.907084
549,LOC00336,Bypass Road,C027,Vadodara,Gujarat,22.313669,73.18197
550,LOC00852,IT Park Area,C025,Surat,Gujarat,21.182887,72.842713
551,LOC00305,Clock Tower Area,C088,Howrah,West Bengal,22.58714,88.278229
552,LOC00250,Ring Road,C069,Shimoga,Karnataka,13.942262,75.554683
553,LOC02539,Flyover Junction,C029,Jodhpur,Rajasthan,26.229503,73.014738
554,LOC00435,Station Area,C035,Varanasi,Uttar Pradesh,25.314727,83.008406
555,LOC00827,Old City,C029,Jodhpur,Rajasthan,26.228869,73.017352
556,LOC01718,Bus Stand Area,C042,Gwalior,Madhya Pradesh,26.232496,78.168648
557,LOC01812,Bus Stand Area,C093,Gaya,Bihar,24.806956,84.986189
558,LOC01788,Flyover Junction,C081,Agra Rural,Uttar Pradesh,27.263235,78.035147
559,LOC02840,Highway Junction,C108,Nizamabad,Telangana,18.685487,78.094919
560,LOC01126,Hebbal,C012,Bengaluru,Karnataka,12.964799,77.599552
561,LOC01338,New Colony,C106,Silchar,Assam,24.823253,92.767692
562,LOC00097,Ring Road,C020,Salem,Tamil Nadu,11.669972,78.144476
563,LOC02062,Ring Road,C038,Meerut,Uttar Pradesh,28.978232,77.704241
564,LOC01628,Railway Crossing,C049,Ludhiana,Punjab,30.897942,75.848784
565,LOC00076,Bus Stand Area,C016,Warangal,Telangana,17.970455,79.591033
566,LOC00804,IT Park Area,C053,Dehradun,Uttarakhand,30.328999,78.025654
567,LOC02198,Ring Road,C027,Vadodara,Gujarat,22.296618,73.195224
568,LOC01090,Station Area,C073,Thanjavur,Tamil Nadu,10.795217,79.141806
569,LOC01221,Highway Junction,C029,Jodhpur,Rajasthan,26.227514,73.030713
570,LOC02888,Flyover Junction,C087,Mathura,Uttar Pradesh,27.478758,77.674464
571,LOC02980,Bypass Road,C054,Haridwar,Uttarakhand,29.931483,78.150402
572,LOC00502,Old City,C061,Amravati,Maharashtra,20.92598,77.764272
573,LOC02410,Station Area,C014,Mangaluru,Karnataka,12.915294,74.866919
574,LOC01647,Clock Tower Area,C042,Gwalior,Madhya Pradesh,26.226671,78.167907
575,LOC02249,Highway Junction,C101,Jalandhar,Punjab,31.317032,75.574695
576,LOC01037,Market Area,C073,Thanjavur,Tamil Nadu,10.780778,79.124255
577,LOC00063,Old City,C028,Jaipur,Rajasthan,26.920799,75.80046
578,LOC01931,Main Road,C041,Jabalpur,Madhya Pradesh,23.169717,79.987863
579,LOC00092,Highway Junction,C046,Kochi,Kerala,9.939386,76.256335
580,LOC01024,Ring Road,C052,Shillong,Meghalaya,25.573022,91.898016
581,LOC00868,Bypass Road,C093,Gaya,Bihar,24.809434,84.987573
582,LOC00302,Market Area,C089,Durgapur,West Bengal,23.510374,87.315266
583,LOC02428,Railway Crossing,C022,Tirupati,Tamil Nadu,13.641093,79.414332
584,LOC01542,Clock Tower Area,C059,Thane,Maharashtra,19.213159,72.976099
585,LOC01189,Market Area,C089,Durgapur,West Bengal,23.515384,87.310999
586,LOC00029,Railway Crossing,C047,Thiruvananthapuram,Kerala,8.535579,76.949762
587,LOC00265,Railway Crossing,C053,Dehradun,Uttarakhand,30.303577,78.031526
588,LOC01210,IT Park Area,C044,Ranchi,Jharkhand,23.331425,85.324159
589,LOC02826,New Colony,C100,Thrissur,Kerala,10.528161,76.224415
590,LOC01408,Market Area,C064,Dhule,Maharashtra,20.898368,74.788823
591,LOC00021,Market Area,C047,Thiruvananthapuram,Kerala,8.52456,76.936549
592,LOC02523,Bypass Road,C050,Amritsar,Punjab,31.647106,74.867825
593,LOC00389,Market Area,C060,Navi Mumbai,Maharashtra,19.031503,73.027247
594,LOC02382,Clock Tower Area,C099,Kozhikode,Kerala,11.254143,75.771141
595,LOC02709,Highway Junction,C083,Moradabad,Uttar Pradesh,28.825004,78.76307
596,LOC01119,Camp,C002,Pune,Maharashtra,18.518568,73.852095
597,LOC01791,Old City,C030,Udaipur,Rajasthan,24.593601,73.70849
598,LOC00516,New Colony,C107,Karimnagar,Telangana,18.45074,79.14507
599,LOC00877,Industrial Area,C063,Jalgaon,Maharashtra,21.002645,75.55406
600,LOC02776,Highway Junction,C014,Mangaluru,Karnataka,12.928779,74.857573
601,LOC00705,Highway Junction,C054,Haridwar,Uttarakhand,29.957493,78.174946
602,LOC01129,Ring Road,C070,Tiruchirappalli,Tamil Nadu,10.800221,78.696842
603,LOC00174,Flyover Junction,C047,Thiruvananthapuram,Kerala,8.509847,76.945087
604,LOC01641,Bypass Road,C004,Nashik,Maharashtra,20.012235,73.780271
605,LOC02921,Ring Road,C036,Prayagraj,Uttar Pradesh,25.421016,81.837927
606,LOC02801,City Center,C103,Panipat,Haryana,29.401721,76.950152
607,LOC01355,Flyover Junction,C110,Guntur,Andhra Pradesh,16.294855,80.445235
608,LOC00015,Bypass Road,C024,Ahmedabad,Gujarat,23.029752,72.560959
609,LOC02490,Station Area,C086,Saharanpur,Uttar Pradesh,29.972409,77.555515
610,LOC00432,IT Park Area,C079,Alwar,Rajasthan,27.542933,76.640247
611,LOC01260,IT Park Area,C048,Chandigarh,Punjab,30.740714,76.784135
612,LOC00980,KR Puram,C012,Bengaluru,Karnataka,12.956783,77.603605
613,LOC00595,Flyover Junction,C086,Saharanpur,Uttar Pradesh,29.977141,77.545535
614,LOC01152,Station Area,C040,Indore,Madhya Pradesh,22.723659,75.85181
615,LOC00427,Industrial Area,C029,Jodhpur,Rajasthan,26.225622,73.02384
616,LOC01444,Clock Tower Area,C019,Madurai,Tamil Nadu,9.929609,78.116963
617,LOC02247,Old City,C057,Visakhapatnam,Andhra Pradesh,17.700349,83.226632
618,LOC00457,Market Area,C047,Thiruvananthapuram,Kerala,8.515961,76.943623
619,LOC00327,City Center,C051,Guwahati,Assam,26.148906,91.730416
620,LOC00453,Railway Crossing,C090,Siliguri,West Bengal,26.729746,88.402022
621,LOC02742,New Colony,C075,Jamnagar,Gujarat,22.484456,70.047063
622,LOC01760,Station Area,C062,Sangli,Maharashtra,16.849533,74.549466
623,LOC00303,City Center,C110,Guntur,Andhra Pradesh,16.300166,80.443471
624,LOC01603,City Center,C009,Noida,Delhi NCR,28.524819,77.400688
625,LOC00367,Kurla,C001,Mumbai,Maharashtra,19.06979,72.879371
626,LOC01965,Railway Crossing,C020,Salem,Tamil Nadu,11.65307,78.149011
627,LOC00505,Lajpat Nagar,C008,Delhi,Delhi NCR,28.693899,77.094811
628,LOC01940,Station Area,C028,Jaipur,Rajasthan,26.920268,75.782779
629,LOC00446,Flyover Junction,C021,Erode,Tamil Nadu,11.326536,77.72289
630,LOC02312,Ring Road,C100,Thrissur,Kerala,10.515721,76.201014
631,LOC00324,Flyover Junction,C014,Mangaluru,Karnataka,12.923073,74.84227
632,LOC01010,Clock Tower Area,C013,Mysuru,Karnataka,12.284092,76.63854
633,LOC01821,Main Road,C026,Rajkot,Gujarat,22.304825,70.794716
634,LOC00293,Market Area,C077,Junagadh,Gujarat,21.529283,70.45357
635,LOC00011,Clock Tower Area,C066,Hubli,Karnataka,15.371335,75.109791
636,LOC02670,IT Park Area,C030,Udaipur,Rajasthan,24.580191,73.723919
637,LOC00138,Industrial Area,C033,Lucknow,Uttar Pradesh,26.846734,80.942312
638,LOC02141,Market Area,C044,Ranchi,Jharkhand,23.332156,85.297669
639,LOC02635,IT Park Area,C088,Howrah,West Bengal,22.586545,88.262632
640,LOC02827,Flyover Junction,C084,Gorakhpur,Uttar Pradesh,26.77416,83.369612
641,LOC00213,Market Area,C042,Gwalior,Madhya Pradesh,26.205803,78.18561
