violation_id,driver_id,vehicle_id,location_id,city_id,violation_date,violation_time,violation_type,fine_amount,severity,accident_involved,driver_age,driver_gender,license_type,previous_violations,vehicle_type,vehicle_brand,vehicle_age,fuel_type,area_name,city,state,road_type,latitude,longitude,average_speed,weather_condition,lane_affected,department_status
V20240502000102,D04461,VEH000852,LOC00561,C013,2024-05-02,09:27:31,No Seatbelt,900,Medium,No,22,Male,Permanent,0,Car,Honda,4,Diesel,New Colony,Mysuru,Karnataka,City Road,12.281215,76.627378,32,Clear,Lane 1,Dispatched
V20241113000103,D02874,VEH002336,LOC02229,C086,2024-11-13,17:56:22,No Seatbelt,700,Medium,No,18,Male,Permanent,1,Bike,Yamaha,15,Petrol,New Colony,Saharanpur,Uttar Pradesh,City Road,29.964359,77.556933,43,Clear,Lane 1,Dispatched
V20250321000104,D02304,VEH001135,LOC02267,C025,2025-03-21,09:45:22,Wrong Parking,300,Low,No,22,Male,Permanent,0,Truck,Tata,2,Diesel,Market Area,Surat,Gujarat,State Highway,21.181431,72.819835,79,Cloudy,Shoulder,Active
V20251023000105,D02583,VEH000743,LOC01292,C038,2025-10-23,20:26:04,Overspeeding,500,Medium,No,62,Male,Permanent,7,Scooter,TVS,13,Petrol,Old City,Meerut,Uttar Pradesh,National Highway,28.978897,77.697134,80,Clear,Lane 1,Active
V20240829000106,D01051,VEH002985,LOC01915,C078,2024-08-29,15:18:41,Overspeeding,700,Medium,No,28,Female,Permanent,0,Bike,Yamaha,10,Petrol,Clock Tower Area,Bikaner,Rajasthan,City Road,28.015287,73.31405,33,Stormy,Multiple Lanes,Active
V20250619000107,D02010,VEH005736,LOC01774,C038,2025-06-19,11:41:04,Wrong Parking,400,Low,No,24,Male,Permanent,0,Bike,TVS,6,Petrol,Clock Tower Area,Meerut,Uttar Pradesh,City Road,28.984694,77.711671,52,Clear,Lane 2,Under Review
V20251108000108,D00902,VEH002951,LOC01664,C101,2025-11-08,10:20:15,Signal Jumping,1000,Medium,No,59,Male,Permanent,1,Scooter,Honda,5,Electric,Highway Junction,Jalandhar,Punjab,City Road,31.315872,75.566052,30,Cloudy,Lane 3,Notified
V20250120000109,D00028,VEH003602,LOC00792,C065,2025-01-20,16:54:38,Mobile Usage,4800,High,No,35,Male,International,1,Bike,TVS,3,Petrol,Old City,Nanded,Maharashtra,State Highway,19.146915,77.33522,68,Foggy,Lane 1,Dispatched
V20250316000110,D03309,VEH004794,LOC02238,C082,2025-03-16,08:10:14,No Seatbelt,500,Low,No,36,Male,Permanent,0,Scooter,Vespa,7,Petrol,Bypass Road,Bareilly,Uttar Pradesh,City Road,28.364798,79.434509,47,Clear,Lane 1,Under Review
V20240331000111,D01474,VEH007817,LOC02971,C070,2024-03-31,15:23:52,Overspeeding,2000,Medium,Yes,39,Male,Permanent,1,Bus,Tata,8,Diesel,Bus Stand Area,Tiruchirappalli,Tamil Nadu,Expressway,10.797466,78.712853,108,Foggy,Multiple Lanes,Active
V20241103000112,D03142,VEH004872,LOC00671,C032,2024-11-03,08:17:54,Signal Jumping,1000,Medium,No,28,Female,No License,2,Bike,Bajaj,0,Petrol,Bus Stand Area,Ajmer,Rajasthan,City Road,26.449807,74.631371,39,Cloudy,Lane 3,Dispatched
V20250203000113,D02507,VEH001003,LOC00838,C048,2025-02-03,16:33:34,Triple Riding,700,Medium,No,47,Male,Permanent,1,Auto Rickshaw,Bajaj,17,CNG,Market Area,Chandigarh,Punjab,Local Street,30.720719,76.785794,15,Cloudy,Multiple Lanes,Active
V20250620000114,D04175,VEH000201,LOC02802,C081,2025-06-20,20:44:33,Overspeeding,1400,High,No,23,Male,Permanent,1,Car,Maruti Suzuki,8,Diesel,Clock Tower Area,Agra Rural,Uttar Pradesh,City Road,27.262671,78.058452,46,Clear,Lane 2,Dispatched
V20250328000115,D04673,VEH006282,LOC01388,C094,2025-03-28,19:54:58,Mobile Usage,3000,Medium,No,29,Male,Permanent,0,Car,Honda,3,Petrol,New Colony,Muzaffarpur,Bihar,National Highway,26.129515,85.405116,73,Foggy,Multiple Lanes,Under Review
V20241223000116,D03433,VEH001399,LOC01623,C088,2024-12-23,11:13:38,No Helmet,600,Medium,Yes,39,Male,No License,0,Bike,Yamaha,10,Petrol,Flyover Junction,Howrah,West Bengal,City Road,22.579698,88.259688,48,Clear,Lane 3,Active
V20240919000117,D00173,VEH003490,LOC02001,C070,2024-09-19,17:46:41,Wrong Parking,300,Low,No,54,Male,Permanent,0,Bike,Hero,14,Petrol,Railway Crossing,Tiruchirappalli,Tamil Nadu,Local Street,10.776718,78.70524,36,Foggy,Lane 3,Dispatched
V20240707000118,D04033,VEH000644,LOC02688,C099,2024-07-07,20:58:23,No Helmet,500,Medium,No,35,Male,Permanent,2,Bike,Suzuki,5,Petrol,City Center,Kozhikode,Kerala,Local Street,11.25207,75.779159,34,Cloudy,Lane 1,Dispatched
V20250728000119,D03810,VEH004912,LOC01545,C032,2025-07-28,13:16:39,Overspeeding,2000,High,No,30,Male,Learner,1,Car,Kia,3,Electric,IT Park Area,Ajmer,Rajasthan,Local Street,26.448494,74.648087,35,Clear,Lane 1,Notified
V20250717000120,D02369,VEH001920,LOC02737,C017,2025-07-17,19:31:35,Overspeeding,700,Medium,Yes,21,Female,Permanent,0,Bike,Suzuki,1,Petrol,IT Park Area,Chennai,Tamil Nadu,City Road,13.093618,80.261784,45,Foggy,Lane 1,Active
V20240719000121,D01576,VEH006532,LOC01639,C106,2024-07-19,01:16:11,Overspeeding,700,High,No,68,Male,Permanent,1,Bike,KTM,6,Petrol,Railway Crossing,Silchar,Assam,City Road,24.819398,92.775595,68,Clear,Lane 3,Active
V20251215000122,D00946,VEH004600,LOC02576,C001,2025-12-15,13:52:08,Drunk Driving,9500,Critical,No,35,Male,Learner,2,Auto Rickshaw,Piaggio,0,Diesel,Kurla,Mumbai,Maharashtra,Expressway,19.084671,72.892066,108,Foggy,Shoulder,Dispatched
V20250202000123,D02610,VEH004696,LOC00277,C083,2025-02-02,10:43:24,Wrong Parking,300,Low,No,34,Female,Permanent,0,Truck,BharatBenz,0,CNG,Old City,Moradabad,Uttar Pradesh,City Road,28.82883,78.762834,27,Stormy,Lane 1,Dispatched
V20241126000124,D03914,VEH002276,LOC02666,C097,2024-11-26,17:13:25,Wrong Side Driving,1600,High,No,25,Male,Permanent,4,Scooter,TVS,7,Petrol,Flyover Junction,Cuttack,Odisha,City Road,20.470292,85.875217,51,Clear,Lane 2,Notified
V20250213000125,D03748,VEH005463,LOC01282,C073,2025-02-13,18:21:48,Triple Riding,600,Medium,No,34,Female,Permanent,0,Scooter,Suzuki,1,Petrol,Station Area,Thanjavur,Tamil Nadu,Local Street,10.792919,79.140885,20,Stormy,Lane 1,Active
V20250203000126,D03003,VEH002498,LOC02658,C052,2025-02-03,14:20:53,Overspeeding,1900,Medium,No,39,Male,Permanent,0,Auto Rickshaw,TVS,4,CNG,Main Road,Shillong,Meghalaya,State Highway,25.579943,91.907246,92,Clear,Lane 1,Notified
V20250701000127,D04903,VEH006921,LOC02119,C014,2025-07-01,07:53:43,Overspeeding,1300,High,No,51,Male,Permanent,1,Car,Tata,4,Petrol,Old City,Mangaluru,Karnataka,Expressway,12.925043,74.861388,174,Clear,Lane 1,Dispatched
V20250430000128,D04989,VEH005226,LOC01381,C067,2025-04-30,08:51:19,Overspeeding,600,High,No,29,Female,Permanent,0,Bike,Hero,5,Petrol,Old City,Belgaum,Karnataka,National Highway,15.854281,74.511247,112,Clear,Shoulder,Dispatched
V20250310000129,D00560,VEH004110,LOC00111,C029,2025-03-10,00:08:45,No Helmet,900,Medium,No,19,Male,International,2,Truck,Tata,11,Diesel,IT Park Area,Jodhpur,Rajasthan,Local Street,26.242576,73.019563,18,Clear,Lane 1,Active
V20241207000130,D02345,VEH000148,LOC02172,C003,2024-12-07,03:01:10,Signal Jumping,600,Medium,No,32,Male,Permanent,2,Auto Rickshaw,TVS,5,Diesel,Kamptee Road,Nagpur,Maharashtra,City Road,21.159579,79.094272,55,Stormy,Lane 2,Notified
V20241121000131,D03625,VEH003468,LOC02056,C099,2024-11-21,12:42:22,No Helmet,700,Medium,No,39,Male,International,0,Car,Hyundai,10,Diesel,Market Area,Kozhikode,Kerala,City Road,11.244861,75.794058,33,Clear,Lane 2,Under Review
V20240311000132,D03884,VEH002741,LOC02263,C047,2024-03-11,18:26:10,No Helmet,700,Medium,No,20,Female,Permanent,5,Car,Maruti Suzuki,19,Petrol,IT Park Area,Thiruvananthapuram,Kerala,City Road,8.521628,76.947136,48,Clear,Lane 3,Active
V20251002000133,D02659,VEH003485,LOC02939,C036,2025-10-02,15:14:25,Dangerous Driving,2100,High,Yes,36,Female,Permanent,1,Bike,KTM,2,Petrol,Industrial Area,Prayagraj,Uttar Pradesh,City Road,25.424327,81.854797,52,Clear,Lane 2,Notified
V20240117000134,D03402,VEH007963,LOC02631,C014,2024-01-17,11:13:10,No Helmet,900,Medium,No,39,Male,Permanent,0,Scooter,Bajaj,0,Electric,Flyover Junction,Mangaluru,Karnataka,City Road,12.903826,74.858431,50,Clear,Lane 2,Active
V20241026000135,D01372,VEH007450,LOC02339,C043,2024-10-26,20:26:08,Overspeeding,1500,Medium,No,28,Male,Permanent,3,Bike,Royal Enfield,20,Petrol,Bypass Road,Patna,Bihar,City Road,25.618429,85.147464,50,Clear,Multiple Lanes,Active
V20240721000136,D00021,VEH004075,LOC00948,C010,2024-07-21,16:53:57,No License,3200,High,No,68,Male,Permanent,0,Scooter,TVS,4,Electric,Industrial Area,Gurugram,Delhi NCR,Expressway,28.449012,77.022187,110,Clear,Lane 3,Dispatched
V20240525000137,D02487,VEH007808,LOC00667,C059,2024-05-25,16:49:50,No Helmet,600,Medium,Yes,23,Male,Permanent,0,Car,Honda,4,Electric,Railway Crossing,Thane,Maharashtra,City Road,19.211216,72.974717,41,Clear,Shoulder,Dispatched
V20251011000138,D01797,VEH002288,LOC01313,C083,2025-10-11,17:28:21,Triple Riding,1000,Medium,No,27,Male,Permanent,0,Bike,TVS,16,Petrol,Main Road,Moradabad,Uttar Pradesh,State Highway,28.841586,78.788666,80,Clear,Lane 3,Notified
V20250220000139,D04672,VEH001132,LOC00989,C059,2025-02-20,19:00:51,No Helmet,600,Medium,No,35,Male,No License,1,Bike,Hero,5,Petrol,Clock Tower Area,Thane,Maharashtra,City Road,19.216766,72.965143,43,Clear,Lane 2,Active
V20250530000140,D01155,VEH007693,LOC00199,C050,2025-05-30,17:12:01,Signal Jumping,500,Medium,No,20,Male,Permanent,0,Car,Volkswagen,4,Diesel,Bypass Road,Amritsar,Punjab,City Road,31.639499,74.870723,50,Clear,Lane 2,Under Review
V20241002000141,D04747,VEH005656,LOC02217,C099,2024-10-02,10:59:18,No License,2800,High,No,60,Male,Permanent,1,Auto Rickshaw,Piaggio,1,Diesel,Ring Road,Kozhikode,Kerala,Expressway,11.260268,75.773039,113,Rainy,Lane 3,Active
V20241117000142,D03807,VEH004774,LOC01084,C020,2024-11-17,19:35:33,Overspeeding,1700,High,No,19,Male,Learner,1,Scooter,Vespa,1,Petrol,Flyover Junction,Salem,Tamil Nadu,City Road,11.672248,78.14232,34,Cloudy,Lane 1,Active
V20250902000143,D03228,VEH000379,LOC00790,C026,2025-09-02,18:14:17,No Helmet,800,Medium,No,23,Male,Permanent,0,Car,Toyota,12,Diesel,Bus Stand Area,Rajkot,Gujarat,City Road,22.296642,70.801433,34,Foggy,Lane 3,Active
V20251231000144,D02462,VEH007607,LOC01238,C091,2025-12-31,09:40:05,No Helmet,600,Medium,No,30,Male,No License,0,Scooter,Vespa,13,Electric,City Center,Ujjain,Madhya Pradesh,Local Street,23.187061,75.764093,29,Clear,Lane 2,Active
V20250103000145,D01912,VEH003806,LOC00581,C098,2025-01-03,19:35:57,Overspeeding,1900,High,No,37,Male,International,0,Truck,Tata,5,Diesel,Old City,Rourkela,Odisha,Local Street,22.259932,84.914917,44,Rainy,Shoulder,Active
V20250112000146,D02634,VEH003772,LOC01959,C023,2025-01-12,23:49:06,Drunk Driving,7600,Critical,No,25,Male,Permanent,1,Bike,KTM,5,Petrol,Market Area,Kolkata,West Bengal,National Highway,22.559592,88.374807,85,Clear,Lane 1,Dispatched
V20250730000147,D04523,VEH007417,LOC00131,C066,2025-07-30,09:57:24,Red Light Violation,600,Medium,No,20,Male,No License,7,Car,Mahindra,1,Petrol,New Colony,Hubli,Karnataka,State Highway,15.370064,75.127822,59,Clear,Lane 2,Dispatched
V20240506000148,D01668,VEH007562,LOC02870,C043,2024-05-06,09:33:01,Signal Jumping,600,Medium,No,29,Female,Permanent,0,Bike,TVS,4,Petrol,Railway Crossing,Patna,Bihar,City Road,25.608115,85.144891,53,Clear,Lane 1,Active
V20241207000149,D03776,VEH003582,LOC01869,C030,2024-12-07,09:06:08,Signal Jumping,600,Medium,No,27,Female,Permanent,0,Bike,Royal Enfield,5,Petrol,Bus Stand Area,Udaipur,Rajasthan,City Road,24.57147,73.707267,35,Clear,Lane 1,Under Review
V20251221000150,D00950,VEH003754,LOC02328,C022,2025-12-21,16:52:32,Wrong Parking,400,Low,No,24,Male,Permanent,1,Scooter,Vespa,4,Electric,City Center,Tirupati,Tamil Nadu,Local Street,13.614275,79.42548,21,Stormy,Lane 2,Notified
V20250809000151,D04186,VEH003018,LOC02210,C025,2025-08-09,23:20:00,Overspeeding,600,High,No,39,Male,Permanent,1,Bike,Honda,2,Petrol,City Center,Surat,Gujarat,City Road,21.181458,72.819547,47,Foggy,Lane 2,Under Review
V20240107000152,D04730,VEH000265,LOC01750,C030,2024-01-07,09:52:14,Drunk Driving,8000,Critical,No,21,Male,No License,1,Bike,Suzuki,4,Petrol,Flyover Junction,Udaipur,Rajasthan,National Highway,24.585203,73.721911,65,Clear,Lane 3,Dispatched
V20240104000153,D00713,VEH005921,LOC00751,C020,2024-01-04,09:47:28,Triple Riding,500,Medium,Yes,37,Male,Permanent,4,Bike,Yamaha,11,Petrol,Main Road,Salem,Tamil Nadu,Local Street,11.671364,78.159775,34,Foggy,Lane 1,Active
V20240826000154,D04239,VEH002469,LOC01060,C094,2024-08-26,13:51:09,Signal Jumping,800,Medium,No,32,Female,No License,0,Car,Mahindra,4,Diesel,IT Park Area,Muzaffarpur,Bihar,Local Street,26.126915,85.395341,36,Clear,Lane 2,Active
V20251003000155,D00635,VEH003508,LOC02775,C040,2025-10-03,11:06:48,Mobile Usage,1700,High,No,41,Female,Permanent,0,Bike,Yamaha,16,Electric,City Center,Indore,Madhya Pradesh,National Highway,22.707565,75.865395,73,Clear,Lane 3,Under Review
V20250508000156,D02244,VEH005386,LOC01922,C040,2025-05-08,17:13:12,Wrong Side Driving,1200,High,No,28,Male,International,3,Auto Rickshaw,TVS,10,Petrol,Bus Stand Area,Indore,Madhya Pradesh,City Road,22.721655,75.850539,41,Stormy,Lane 3,Dispatched
V20250417000157,D00807,VEH006042,LOC00994,C069,2025-04-17,17:47:22,Signal Jumping,900,Medium,No,28,Male,Permanent,0,Car,Volkswagen,1,Petrol,Ring Road,Shimoga,Karnataka,Expressway,13.922681,75.566832,90,Rainy,Lane 1,Under Review
V20240302000158,D02510,VEH001983,LOC00859,C026,2024-03-02,08:04:54,Signal Jumping,800,Medium,No,19,Male,Permanent,0,Bike,Honda,2,Petrol,Flyover Junction,Rajkot,Gujarat,National Highway,22.303842,70.788342,60,Stormy,Lane 1,Under Review
V20250925000159,D03475,VEH004447,LOC01411,C073,2025-09-25,22:42:45,Red Light Violation,500,Medium,No,28,Male,Permanent,0,Auto Rickshaw,TVS,7,CNG,Highway Junction,Thanjavur,Tamil Nadu,City Road,10.789871,79.124031,55,Cloudy,Shoulder,Under Review
V20250322000160,D03278,VEH006941,LOC02794,C075,2025-03-22,11:00:47,Overspeeding,1000,Medium,No,30,Male,Permanent,1,Scooter,Hero,9,Petrol,Industrial Area,Jamnagar,Gujarat,City Road,22.471223,70.069553,54,Clear,Lane 1,Dispatched
V20251013000161,D03128,VEH005127,LOC01164,C026,2025-10-13,23:19:13,No License,4100,High,No,22,Female,Learner,1,Car,Volkswagen,8,Diesel,Bypass Road,Rajkot,Gujarat,National Highway,22.294135,70.797499,88,Clear,Lane 2,Active
V20240109000162,D04770,VEH006983,LOC00688,C070,2024-01-09,19:08:36,No Helmet,900,Medium,No,39,Male,Permanent,1,Bike,Suzuki,4,Petrol,Station Area,Tiruchirappalli,Tamil Nadu,City Road,10.782208,78.716279,41,Clear,Multiple Lanes,Active
V20240330000163,D02086,VEH003140,LOC00328,C046,2024-03-30,17:29:58,Overspeeding,1600,High,No,25,Male,Permanent,1,Van,Force,2,Diesel,Railway Crossing,Kochi,Kerala,Local Street,9.943882,76.267187,34,Cloudy,Lane 1,Dispatched
V20250923000164,D04446,VEH005664,LOC00464,C099,2025-09-23,09:52:59,Wrong Side Driving,600,High,No,28,Male,Permanent,0,Car,Toyota,17,Petrol,IT Park Area,Kozhikode,Kerala,City Road,11.269802,75.78623,52,Cloudy,Lane 1,Under Review
V20241006000165,D01722,VEH002708,LOC02845,C051,2024-10-06,11:32:47,Drunk Driving,9600,Critical,No,37,Female,Permanent,0,Bike,Yamaha,5,Petrol,New Colony,Guwahati,Assam,City Road,26.150147,91.741079,42,Foggy,Lane 1,Active
V20250911000166,D00061,VEH000954,LOC00255,C019,2025-09-11,08:53:02,Wrong Side Driving,1400,High,No,32,Male,No License,1,Bike,Suzuki,3,Petrol,Old City,Madurai,Tamil Nadu,Local Street,9.928506,78.127796,26,Clear,Lane 1,Dispatched
V20240723000167,D01675,VEH005452,LOC01095,C075,2024-07-23,13:42:32,Signal Jumping,500,Medium,No,24,Male,Permanent,0,Bike,KTM,6,Petrol,IT Park Area,Jamnagar,Gujarat,Local Street,22.464074,70.045372,34,Clear,Multiple Lanes,Notified
V20250523000168,D01167,VEH006764,LOC01508,C097,2025-05-23,19:24:54,Signal Jumping,800,Medium,No,24,Male,No License,1,Bike,Bajaj,20,Petrol,Industrial Area,Cuttack,Odisha,Local Street,20.461184,85.871812,39,Foggy,Multiple Lanes,Dispatched
V20250528000169,D00091,VEH005169,LOC00106,C053,2025-05-28,17:08:33,Overspeeding,800,Medium,No,61,Female,Permanent,0,Auto Rickshaw,TVS,10,CNG,City Center,Dehradun,Uttarakhand,City Road,30.320027,78.033136,82,Clear,Lane 2,Notified
V20241004000170,D00961,VEH006963,LOC02639,C054,2024-10-04,18:31:56,Signal Jumping,600,Medium,No,26,Male,No License,1,Scooter,Bajaj,13,Petrol,Clock Tower Area,Haridwar,Uttarakhand,State Highway,29.937459,78.151317,67,Clear,Lane 2,Dispatched
V20240225000171,D02154,VEH004804,LOC02916,C086,2024-02-25,08:16:03,Overspeeding,1100,High,No,32,Male,Permanent,1,Bike,Yamaha,3,Electric,Railway Crossing,Saharanpur,Uttar Pradesh,National Highway,29.973588,77.551113,87,Cloudy,Lane 3,Notified
V20250629000172,D02750,VEH004107,LOC02895,C097,2025-06-29,18:52:48,Signal Jumping,1000,Medium,No,18,Male,Permanent,0,Bike,Honda,12,Petrol,Old City,Cuttack,Odisha,National Highway,20.466413,85.894468,65,Clear,Lane 2,Active
V20251217000173,D01097,VEH002977,LOC02602,C028,2025-12-17,11:05:09,Triple Riding,800,Medium,No,27,Male,Permanent,1,Bike,Honda,2,Petrol,Station Area,Jaipur,Rajasthan,City Road,26.917839,75.776287,46,Clear,Lane 1,Dispatched
V20250706000174,D02761,VEH002944,LOC00530,C055,2025-07-06,07:37:33,No Seatbelt,800,Low,Yes,29,Male,Permanent,0,Bus,Eicher,8,Diesel,New Colony,Raipur,Chhattisgarh,City Road,21.26536,81.627871,30,Foggy,Shoulder,Notified
V20250623000175,D01591,VEH004772,LOC02287,C036,2025-06-23,02:34:11,Drunk Driving,2100,Critical,No,23,Male,Learner,2,Car,Volkswagen,10,Electric,Railway Crossing,Prayagraj,Uttar Pradesh,City Road,25.421945,81.860305,41,Stormy,Lane 1,Active
V20250721000176,D04569,VEH004621,LOC01432,C010,2025-07-21,11:26:41,No Seatbelt,1000,Medium,No,37,Male,Permanent,1,Scooter,Suzuki,2,Petrol,Ring Road,Gurugram,Delhi NCR,City Road,28.449589,77.024739,49,Clear,Lane 3,Dispatched
V20240822000177,D03299,VEH003565,LOC02285,C042,2024-08-22,22:08:17,Drunk Driving,7300,Critical,No,18,Male,Permanent,0,Scooter,TVS,1,Petrol,Highway Junction,Gwalior,Madhya Pradesh,State Highway,26.231789,78.192379,51,Cloudy,Lane 1,Notified
V20250615000178,D04105,VEH006999,LOC01610,C092,2025-06-15,08:52:06,No Seatbelt,700,Medium,No,23,Male,Learner,0,Bike,KTM,2,Petrol,Main Road,Sagar,Madhya Pradesh,City Road,23.853686,78.72836,53,Clear,Lane 2,Active
V20240110000179,D04090,VEH003918,LOC02804,C019,2024-01-10,14:13:02,Wrong Parking,500,Low,No,29,Male,International,0,Scooter,Bajaj,5,Petrol,Market Area,Madurai,Tamil Nadu,State Highway,9.924562,78.12737,70,Clear,Lane 1,Dispatched
V20240426000180,D04352,VEH002549,LOC02665,C058,2024-04-26,10:13:37,Wrong Parking,300,Low,No,32,Male,Permanent,1,Bus,Ashok Leyland,3,Diesel,New Colony,Vijayawada,Andhra Pradesh,National Highway,16.510677,80.642517,65,Cloudy,Multiple Lanes,Dispatched
V20241125000181,D04968,VEH006771,LOC00167,C075,2024-11-25,07:19:07,Wrong Parking,300,Low,No,29,Female,Permanent,0,Car,Volkswagen,1,CNG,Market Area,Jamnagar,Gujarat,National Highway,22.461537,70.071012,64,Clear,Lane 1,Notified
V20250508000182,D01305,VEH004787,LOC00696,C026,2025-05-08,17:38:51,No Helmet,1000,Medium,No,19,Male,Permanent,2,Scooter,Honda,5,Petrol,Market Area,Rajkot,Gujarat,National Highway,22.317869,70.788715,85,Foggy,Lane 1,Active
V20250701000183,D02039,VEH003035,LOC02654,C038,2025-07-01,14:55:45,Signal Jumping,600,Medium,No,36,Male,Permanent,0,Van,Force,1,Diesel,Flyover Junction,Meerut,Uttar Pradesh,State Highway,28.985776,77.701013,59,Stormy,Lane 1,Active
V20240126000184,D00195,VEH007092,LOC00818,C028,2024-01-26,15:19:28,Signal Jumping,800,Medium,No,18,Male,Permanent,1,Auto Rickshaw,TVS,4,Diesel,Old City,Jaipur,Rajasthan,State Highway,26.915972,75.777959,51,Cloudy,Multiple Lanes,Active
V20250610000185,D02341,VEH005733,LOC02147,C018,2025-06-10,18:55:26,Signal Jumping,900,Medium,No,50,Male,Permanent,0,Auto Rickshaw,Bajaj,1,CNG,Old City,Coimbatore,Tamil Nadu,Expressway,11.014414,76.949677,102,Cloudy,Lane 2,Notified
V20250323000186,D01754,VEH001489,LOC01354,C037,2025-03-23,20:16:37,Overspeeding,600,High,No,20,Male,Permanent,2,Car,Maruti Suzuki,0,CNG,IT Park Area,Agra,Uttar Pradesh,Local Street,27.18476,78.015326,39,Clear,Shoulder,Notified
V20240823000187,D04022,VEH001169,LOC00110,C013,2024-08-23,18:48:15,No License,3100,High,Yes,35,Female,Permanent,2,Bike,Bajaj,1,Petrol,City Center,Mysuru,Karnataka,National Highway,12.295234,76.652636,98,Clear,Lane 1,Under Review
V20240514000188,D01411,VEH000232,LOC00711,C065,2024-05-14,19:18:20,Overspeeding,1400,High,No,49,Female,Permanent,0,Truck,BharatBenz,4,Diesel,Main Road,Nanded,Maharashtra,Local Street,19.145109,77.328091,20,Clear,Lane 2,Under Review
V20241216000189,D00199,VEH006659,LOC01570,C097,2024-12-16,16:59:32,Wrong Parking,400,Low,No,36,Male,Learner,1,Car,Mahindra,5,Electric,City Center,Cuttack,Odisha,Local Street,20.460906,85.881728,30,Rainy,Multiple Lanes,Active
V20240222000190,D03748,VEH000152,LOC00703,C094,2024-02-22,08:24:44,No Helmet,600,Medium,No,57,Male,No License,3,Car,Tata,1,Diesel,Old City,Muzaffarpur,Bihar,National Highway,26.119108,85.398615,99,Clear,Lane 2,Active
V20241007000191,D04232,VEH007137,LOC01335,C110,2024-10-07,10:39:34,Dangerous Driving,3800,Critical,No,21,Female,Learner,2,Truck,Tata,2,Diesel,Bus Stand Area,Guntur,Andhra Pradesh,Expressway,16.300971,80.425492,80,Clear,Shoulder,Active
V20240225000192,D03809,VEH002055,LOC00861,C033,2024-02-25,14:32:19,Triple Riding,800,Medium,No,40,Male,Permanent,1,Car,Maruti Suzuki,1,Petrol,New Colony,Lucknow,Uttar Pradesh,City Road,26.843616,80.94727,33,Cloudy,Lane 3,Dispatched
V20251027000193,D01309,VEH006809,LOC02684,C089,2025-10-27,14:07:15,Mobile Usage,3000,High,No,66,Female,Permanent,0,Bike,Suzuki,13,Petrol,New Colony,Durgapur,West Bengal,State Highway,23.511772,87.301849,72,Clear,Lane 2,Notified
V20240304000194,D03266,VEH004957,LOC02563,C068,2024-03-04,09:43:28,Signal Jumping,600,Medium,No,31,Female,Permanent,0,Scooter,Honda,16,Petrol,Industrial Area,Davangere,Karnataka,Local Street,14.470818,75.916258,23,Clear,Shoulder,Active
